judge_model,prompt_template,golden_answer_alias_count,judge_score,human_score,score_delta,percent_agreement,scotts_pi,precision,recall,f1,tp,fp,tn,fn,fpr,fnr,invalid_rate,valid_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,total_estimated_cost
gpt_4_1_mini,minimal,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.0,1.0,1065.3333333333333,1025.5,1383.5,0.0009580000000000002
gpt_4_1_mini,minimal,21,0.9166666666666666,0.8333333333333334,0.08333333333333326,0.75,-0.14285714285714285,0.8181818181818182,0.9,0.8571428571428572,9,2,0,1,1.0,0.1,0.0,1.0,1343.6666666666667,1159.0,2273.899999999999,0.0022892
gpt_4_1_mini,minimal,22,0.8,0.8,0.0,1.0,1.0,1.0,1.0,1.0,8,0,2,0,0.0,0.0,0.0,1.0,1289.5,1079.5,2077.25,0.0019828
gpt_4_1_mini,minimal,23,0.8666666666666667,0.9333333333333333,-0.06666666666666665,0.9333333333333333,0.6296296296296295,1.0,0.9285714285714286,0.962962962962963,13,0,1,1,0.0,0.07142857142857142,0.0,1.0,1185.4666666666667,1082.0,1721.6999999999998,0.0026880000000000003
gpt_4_1_mini,minimal,24,0.875,0.625,0.25,0.75,0.3333333333333333,0.7142857142857143,1.0,0.8333333333333333,5,2,1,0,0.6666666666666666,0.0,0.0,1.0,1515.25,1331.5,2658.8499999999995,0.0015892
gpt_4_1_mini,minimal,25,0.8,0.8,0.0,1.0,1.0,1.0,1.0,1.0,4,0,1,0,0.0,0.0,0.0,1.0,943.6,925.0,1067.4,0.0009607999999999999
gpt_4_1_mini,minimal,26,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,1265.0,1256.5,1322.95,0.000758
gpt_4_1_mini,minimal,27,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.0,1.0,1088.6363636363637,988.0,1498.0,0.0022048
gpt_4_1_mini,minimal,28,1.0,0.9285714285714286,0.0714285714285714,0.9285714285714286,-0.03703703703703835,0.9285714285714286,1.0,0.962962962962963,13,1,0,0,1.0,0.0,0.0,1.0,1152.642857142857,1078.5,1633.25,0.0028232
gpt_4_1_mini,minimal,29,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,1324.0,1460.0,1475.3,0.0006483999999999999
gpt_4_1_mini,minimal,30,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.0,1.0,1057.6,1023.0,1181.4,0.0011352
gpt_4_1_mini,minimal,31,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,0,0,0,0.0,0.0,0.0,1.0,1969.142857142857,1161.0,4577.799999999997,0.0015856
gpt_4_1_mini,minimal,32,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1091.0,1091.0,1226.0,0.000554
gpt_4_1_mini,minimal,33,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,973.0,973.0,1060.3,0.00039040000000000006
gpt_4_1_mini,minimal,35,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,1438.75,1422.0,1828.55,0.0010944000000000001
gpt_4_1_mini,minimal,36,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1236.0,1236.0,1386.3,0.0004556
gpt_4_1_mini,minimal,37,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.0,1.0,1024.3333333333333,1017.0,1215.75,0.0015559999999999999
gpt_4_1_mini,minimal,38,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1269.0,1269.0,1566.8999999999999,0.0005116
gpt_4_1_mini,minimal,39,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,833.0,833.0,833.0,0.00022960000000000002
gpt_4_1_mini,minimal,41,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,890.0,954.0,993.6,0.0007440000000000001
gpt_4_1_mini,minimal,43,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1319.0,1319.0,1403.6,0.0005552
gpt_4_1_mini,minimal,44,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1135.0,1135.0,1443.7,0.0006312000000000001
gpt_4_1_mini,minimal,45,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,953.0,953.0,1061.9,0.0005172
gpt_4_1_mini,minimal,46,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,1231.6666666666667,1194.0,1599.0,0.0008380000000000001
gpt_4_1_mini,minimal,47,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,952.0,952.0,952.0,0.00030920000000000003
gpt_4_1_mini,minimal,48,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1116.0,1116.0,1116.0,0.00035440000000000005
gpt_4_1_mini,minimal,49,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.0,1.0,1747.0,904.0,4323.599999999999,0.001448
gpt_4_1_mini,minimal,50,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1069.0,1069.0,1069.0,0.00029800000000000003
gpt_4_1_mini,minimal,51,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1064.0,1064.0,1064.0,0.00031440000000000005
gpt_4_1_mini,minimal,52,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,1161.0,1133.5,1487.5,0.001138
gpt_4_1_mini,minimal,54,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,2,0,1,0,0.0,0.0,0.0,1.0,1482.0,1338.0,1840.2,0.0009163999999999999
gpt_4_1_mini,minimal,55,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1145.0,1145.0,1318.7,0.0005775999999999999
gpt_4_1_mini,minimal,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1161.0,1161.0,1226.7,0.0005852
gpt_4_1_mini,minimal,63,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,922.0,922.0,922.0,0.0002908
gpt_4_1_mini,minimal,64,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,950.5,950.5,1017.55,0.0006796
gpt_4_1_mini,minimal,65,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1009.0,1009.0,1009.0,0.0003548
gpt_4_1_mini,minimal,94,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1219.0,1219.0,1363.0,0.0008884
gpt_4_1_mini,minimal,99,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1354.0,1354.0,1354.0,0.0006968
gpt_4_1_mini,minimal,185,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,1023.0,1023.0,1023.0,0.0008492
gpt_4_1_nano,minimal,1,0.9158878504672897,0.6752336448598131,0.24065420560747663,0.7172897196261683,0.13089154604573103,0.7142857142857143,0.9688581314878892,0.8223201174743024,280,112,27,9,0.8057553956834532,0.031141868512110725,0.0,1.0,858.7079439252336,741.0,1487.4999999999998,0.0096263
gpt_4_1_nano,minimal,2,0.8904761904761904,0.8,0.09047619047619038,0.8142857142857143,0.2901408450704226,0.8449197860962567,0.9404761904761905,0.8901408450704225,158,29,13,10,0.6904761904761905,0.05952380952380952,0.0,1.0,945.9809523809524,795.5,1564.5499999999997,0.0051769
gpt_4_1_nano,minimal,3,0.875,0.8020833333333334,0.07291666666666663,0.84375,0.42296133039471057,0.8690476190476191,0.948051948051948,0.906832298136646,73,11,8,4,0.5789473684210527,0.05194805194805195,0.0,1.0,913.40625,780.5,1403.0,0.0024348
gpt_4_1_nano,minimal,4,0.8775510204081632,0.8571428571428571,0.020408163265306145,0.8979591836734694,0.5565610859728507,0.9302325581395349,0.9523809523809523,0.9411764705882352,40,3,4,2,0.42857142857142855,0.047619047619047616,0.0,1.0,873.0,755.0,1669.5999999999992,0.0013601000000000002
gpt_4_1_nano,minimal,5,0.96,0.76,0.19999999999999996,0.8,0.16943521594684446,0.7916666666666666,1.0,0.8837209302325582,19,5,1,0,0.8333333333333334,0.0,0.0,1.0,873.4,858.0,1341.4,0.0006987
gpt_4_1_nano,minimal,6,1.0,0.8181818181818182,0.18181818181818177,0.8181818181818182,-0.09999999999999892,0.8181818181818182,1.0,0.9,27,6,0,0,1.0,0.0,0.0,1.0,906.8787878787879,743.0,1595.3999999999992,0.0009684000000000001
gpt_4_1_nano,minimal,7,0.9655172413793104,0.896551724137931,0.06896551724137934,0.9310344827586207,0.4629629629629625,0.9285714285714286,1.0,0.962962962962963,26,2,1,0,0.6666666666666666,0.0,0.0,1.0,929.8620689655172,774.0,1646.3999999999987,0.0008137000000000001
gpt_4_1_nano,minimal,8,0.967741935483871,0.9032258064516129,0.06451612903225812,0.9354838709677419,0.4655172413793107,0.9333333333333333,1.0,0.9655172413793104,28,2,1,0,0.6666666666666666,0.0,0.0,1.0,799.7096774193549,747.0,1064.5,0.0009906000000000001
gpt_4_1_nano,minimal,9,0.9,0.85,0.050000000000000044,0.85,0.31428571428571417,0.8888888888888888,0.9411764705882353,0.9142857142857143,16,2,1,1,0.6666666666666666,0.058823529411764705,0.0,1.0,935.05,734.0,1847.800000000001,0.0006590000000000001
gpt_4_1_nano,minimal,10,0.95,0.9,0.04999999999999993,0.85,-0.0810810810810818,0.8947368421052632,0.9444444444444444,0.918918918918919,17,2,0,1,1.0,0.05555555555555555,0.0,1.0,922.75,914.0,1250.2000000000005,0.0006711
gpt_4_1_nano,minimal,11,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.0,1.0,895.4545454545455,842.0,1275.0,0.00036759999999999994
gpt_4_1_nano,minimal,12,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13,0,0,0,0.0,0.0,0.0,1.0,1068.1538461538462,855.0,1831.5999999999992,0.00047740000000000006
gpt_4_1_nano,minimal,13,0.9285714285714286,0.9285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,13,0,1,0,0.0,0.0,0.0,1.0,974.0714285714286,849.0,1436.05,0.0005153000000000001
gpt_4_1_nano,minimal,14,0.9333333333333333,0.8666666666666667,0.06666666666666665,0.9333333333333333,0.6296296296296295,0.9285714285714286,1.0,0.962962962962963,13,1,1,0,0.5,0.0,0.0,1.0,803.5333333333333,790.0,1076.8999999999999,0.0005623000000000001
gpt_4_1_nano,minimal,15,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,12,0,0,0,0.0,0.0,0.0,1.0,936.3333333333334,860.0,1325.8999999999996,0.00047640000000000003
gpt_4_1_nano,minimal,16,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.33333333333333337,0.25,0.5,0.3333333333333333,1,3,1,1,0.75,0.5,0.0,1.0,1209.3333333333333,1207.5,1670.75,0.0002678
gpt_4_1_nano,minimal,17,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.0,1.0,1196.090909090909,961.0,2695.5,0.0004662
gpt_4_1_nano,minimal,18,1.0,0.8461538461538461,0.15384615384615385,0.8461538461538461,-0.08333333333333463,0.8461538461538461,1.0,0.9166666666666666,11,2,0,0,1.0,0.0,0.0,1.0,975.0769230769231,795.0,1970.799999999999,0.0005637000000000001
gpt_4_1_nano,minimal,19,0.8,0.4,0.4,0.6,0.1666666666666666,0.5,1.0,0.6666666666666666,2,2,1,0,0.6666666666666666,0.0,0.0,1.0,954.8,838.0,1367.0,0.00021620000000000005
gpt_4_1_nano,minimal,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.0,1.0,821.5,786.5,1070.25,0.0002363
gpt_4_1_nano,minimal,21,1.0,0.8333333333333334,0.16666666666666663,0.8333333333333334,-0.09090909090908979,0.8333333333333334,1.0,0.9090909090909091,10,2,0,0,1.0,0.0,0.0,1.0,847.1666666666666,838.0,1108.6499999999999,0.0005515
gpt_4_1_nano,minimal,22,1.0,0.8,0.19999999999999996,0.8,-0.11111111111111124,0.8,1.0,0.888888888888889,8,2,0,0,1.0,0.0,0.0,1.0,762.5,730.5,1069.4499999999996,0.0004497
gpt_4_1_nano,minimal,23,1.0,0.9333333333333333,0.06666666666666665,0.9333333333333333,-0.03448275862068811,0.9333333333333333,1.0,0.9655172413793104,14,1,0,0,1.0,0.0,0.0,1.0,831.8,720.0,1355.6999999999998,0.0006440000000000001
gpt_4_1_nano,minimal,24,1.0,0.625,0.375,0.625,-0.23076923076923078,0.625,1.0,0.7692307692307693,5,3,0,0,1.0,0.0,0.0,1.0,885.625,847.5,1180.8,0.0004001
gpt_4_1_nano,minimal,25,1.0,0.8,0.19999999999999996,0.8,-0.11111111111111124,0.8,1.0,0.888888888888889,4,1,0,0,1.0,0.0,0.0,1.0,868.4,920.0,981.6,0.0002366
gpt_4_1_nano,minimal,26,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,798.0,754.5,1043.1999999999998,0.00018750000000000003
gpt_4_1_nano,minimal,27,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,0,0,0.0,0.0,0.0,1.0,785.8181818181819,706.0,1151.5,0.0005408
gpt_4_1_nano,minimal,28,1.0,0.9285714285714286,0.0714285714285714,0.9285714285714286,-0.03703703703703835,0.9285714285714286,1.0,0.962962962962963,13,1,0,0,1.0,0.0,0.0,1.0,1041.357142857143,846.5,1945.7999999999997,0.0007154
gpt_4_1_nano,minimal,29,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,1002.3333333333334,1080.0,1327.5,0.0001605
gpt_4_1_nano,minimal,30,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.2,0.8,818.0,765.0,1102.4999999999998,0.00021520000000000003
gpt_4_1_nano,minimal,31,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,0,0,0,0.0,0.0,0.0,1.0,872.7142857142857,826.0,1270.1,0.0004024
gpt_4_1_nano,minimal,32,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,629.0,629.0,639.8,0.0001273
gpt_4_1_nano,minimal,33,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,876.5,876.5,1074.95,9.640000000000001e-05
gpt_4_1_nano,minimal,35,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,942.75,919.5,1103.8,0.0002748
gpt_4_1_nano,minimal,36,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,747.0,747.0,870.3,0.00011470000000000001
gpt_4_1_nano,minimal,37,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0,0,0,0.0,0.0,0.0,1.0,975.0,1012.0,1109.0,0.0003858
gpt_4_1_nano,minimal,38,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1235.5,1235.5,1769.6499999999999,0.0001287
gpt_4_1_nano,minimal,39,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,922.0,922.0,922.0,5.660000000000001e-05
gpt_4_1_nano,minimal,41,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,851.0,884.0,929.0,0.0001868
gpt_4_1_nano,minimal,43,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,938.0,938.0,966.8,0.0001436
gpt_4_1_nano,minimal,44,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1113.0,1113.0,1463.1,0.0001598
gpt_4_1_nano,minimal,45,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,639.5,639.5,701.15,0.00012570000000000002
gpt_4_1_nano,minimal,46,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0.0,0.0,0.0,1.0,767.6666666666666,695.0,911.0,0.00019669999999999998
gpt_4_1_nano,minimal,47,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1147.0,1147.0,1147.0,7.370000000000002e-05
gpt_4_1_nano,minimal,48,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,727.0,727.0,727.0,8.66e-05
gpt_4_1_nano,minimal,49,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0,0,0,0.0,0.0,0.0,1.0,760.0,644.0,1129.3999999999999,0.00035720000000000006
gpt_4_1_nano,minimal,50,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,694.0,694.0,694.0,7.37e-05
gpt_4_1_nano,minimal,51,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,886.0,886.0,886.0,7.860000000000001e-05
gpt_4_1_nano,minimal,52,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0.0,0.0,0.0,1.0,842.5,823.0,1045.75,0.0002905
gpt_4_1_nano,minimal,54,1.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,-0.20000000000000057,0.6666666666666666,1.0,0.8,2,1,0,0,1.0,0.0,0.0,1.0,914.0,1006.0,1070.8,0.0002159
gpt_4_1_nano,minimal,55,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,988.0,988.0,1159.9,0.000142
gpt_4_1_nano,minimal,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,783.5,783.5,916.25,0.0001475
gpt_4_1_nano,minimal,63,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,689.0,689.0,689.0,7.390000000000001e-05
gpt_4_1_nano,minimal,64,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,703.0,703.0,710.2,0.00017109999999999998
gpt_4_1_nano,minimal,65,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,1500.0,1500.0,1500.0,9.03e-05
gpt_4_1_nano,minimal,94,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,1.0,1314.0,1314.0,1849.5,0.0002233
gpt_4_1_nano,minimal,99,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,914.0,914.0,914.0,0.00017500000000000003
gpt_4_1_nano,minimal,185,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,0,0,1.0,0.0,0.0,1.0,872.0,872.0,872.0,0.00020270000000000002
gpt_5_4_mini,minimal,1,0.705607476635514,0.6752336448598131,0.030373831775700966,0.9182242990654206,0.808702870095457,0.9205298013245033,0.9619377162629758,0.9407783417935701,278,24,115,11,0.17266187050359713,0.03806228373702422,0.0,1.0,973.3014018691589,915.5,1343.3,0.09628125
gpt_5_4_mini,minimal,2,0.7857142857142857,0.8,-0.014285714285714346,0.9095238095238095,0.7245521383452419,0.9515151515151515,0.9345238095238095,0.942942942942943,157,8,34,11,0.19047619047619047,0.06547619047619048,0.0,1.0,1046.5285714285715,922.0,1339.3999999999996,0.05017724999999999
gpt_5_4_mini,minimal,3,0.7916666666666666,0.8020833333333334,-0.01041666666666674,0.9270833333333334,0.7747611865258925,0.9605263157894737,0.948051948051948,0.9542483660130718,73,3,16,4,0.15789473684210525,0.05194805194805195,0.0,1.0,940.6041666666666,907.5,1182.5,0.023566500000000004
gpt_5_4_mini,minimal,4,0.7959183673469388,0.8571428571428571,-0.061224489795918324,0.8979591836734694,0.644153957879448,0.9743589743589743,0.9047619047619048,0.9382716049382716,38,1,6,4,0.14285714285714285,0.09523809523809523,0.0,1.0,1136.7755102040817,928.0,1571.9999999999993,0.012850499999999999
gpt_5_4_mini,minimal,5,0.72,0.76,-0.040000000000000036,0.96,0.8960498960498959,1.0,0.9473684210526315,0.972972972972973,18,0,6,1,0.0,0.05263157894736842,0.0,1.0,1982.48,989.0,1932.7999999999981,0.006903000000000001
gpt_5_4_mini,minimal,6,0.8181818181818182,0.8181818181818182,0.0,0.9393939393939394,0.7962962962962964,0.9629629629629629,0.9629629629629629,0.9629629629629629,26,1,5,1,0.16666666666666666,0.037037037037037035,0.0,1.0,955.3030303030303,936.0,1195.0,0.00916125
gpt_5_4_mini,minimal,7,0.9310344827586207,0.896551724137931,0.03448275862068961,0.9655172413793104,0.7811320754716982,0.9629629629629629,1.0,0.9811320754716981,26,1,2,0,0.3333333333333333,0.0,0.0,1.0,972.2758620689655,928.0,1309.9999999999995,0.0073755
gpt_5_4_mini,minimal,8,0.9032258064516129,0.9032258064516129,0.0,1.0,1.0,1.0,1.0,1.0,28,0,3,0,0.0,0.0,0.0,1.0,999.1612903225806,879.0,1491.0,0.00912375
